SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,MonthlyCh_TotalCh_Ratio,MonthlyCh_TotalCh_Ratio_category
0,0.09201528616912277,0.5287757553391534,0.2143661862423924,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.8246239427526325,0.6666666666666667
1,0.20674252442031307,0.5930331557312409,0.33798323381460077,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0.6474739812829442,0.3333333333333333
0,0.15259248633669467,0.45480823980596186,0.23463088278845232,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.7290204105286399,0.6666666666666667
0,0.40828191711792816,0.48753857470677053,0.3975989779156146,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.1414756172514312,0.0
0,0.3281640916012053,0.41844397097561875,0.2759149470007099,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.45916216463605286,0.0
0,0.18379756186810434,0.44821400353579594,0.25582105897707713,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6737621624655606,0.6666666666666667
0,0.25377401623099727,0.6601933655307144,0.40261074855519147,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0.5670799869764167,0.3333333333333333
0,0.33417362275297896,0.559728659479356,0.4215833692007227,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.45139753586154274,0.0
0,0.024167089093063587,0.44460112672627206,0.11655118544908641,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9246303570610646,1.0
0,0.23939097280212257,0.6204928414856031,0.3681377200046907,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0.6049023358142155,0.3333333333333333
0,0.37142181539015284,0.6248496637873343,0.4988498256104711,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.38165169307754726,0.0
0,0.43110927688197553,0.5905595959792431,0.4958396248353826,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.23127326619004324,0.0
0,0.2251846871756744,0.5139228895316816,0.32686837904652577,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0.6231948318635842,0.3333333333333333
0,0.32234889694425695,0.48179479523517615,0.36254450462620147,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.44500094934664935,0.0
0,0.06521824392996917,0.34548463689120146,0.10953079663228388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8634690885694722,1.0
0,0.12129339060064832,0.4316484457675426,0.16613848907716455,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.8016009404092527,0.6666666666666667
0,0.10727559707942004,0.4609489846212013,0.19856118458270816,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7987923901806242,0.6666666666666667
0,0.07437198675120149,0.4609489846212013,0.16715313941045015,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.8582940495597279,1.0
0,0.10011263326102578,0.5586309874485332,0.2316789606455791,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.8116629998206045,0.6666666666666667
0,0.21377142466626917,0.37515033620325655,0.20834599405953358,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6325538657529457,0.3333333333333333
0,0.33417362275297896,0.4869725063314312,0.36523900636572976,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.46769438215991166,0.0
0,0.34687236776825886,0.49855218159839765,0.38737348354304113,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.4200907669036916,0.0
0,0.1795078530905447,0.4032366622960702,0.18859236135650997,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.6959692617497077,0.6666666666666667
0,0.18379756186810434,0.4723997174534041,0.2791736356104522,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0.6701509951783278,0.6666666666666667
0,0.10011263326102578,0.3671596468967955,0.13753148243459803,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8047291288878077,0.6666666666666667
0,0.2882464203715004,0.5997787024046509,0.4189079296752039,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0.5072707023189913,0.3333333333333333
0,0.07437198675120149,0.5276910587515424,0.1990121519608934,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.8515959148407364,1.0
0,0.21025301484232625,0.5238356940126762,0.32373612154423304,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.640818425815189,0.3333333333333333
1,0.43110927688197553,0.5617908756732762,0.4725390471392842,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.2159776946733452,0.0
0,0.19526897533577595,0.5085772941783838,0.3020347354455598,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6753455415495033,0.6666666666666667
0,0.17481455932571063,0.5355389681559016,0.299162321658554,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.6978090285980132,0.6666666666666667
0,0.15681195156129715,0.45480823980596186,0.2327603378770182,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.7318566401532053,0.6666666666666667
0,0.29294986248231897,0.4686905725337521,0.34087672544879355,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0.4891289062061996,0.0
1,0.05558724517989194,0.546240450150998,0.17620903143863414,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0.8882434155897423,1.0
0,1.0,0.5423116163667734,0.4497521380863545,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.2711835364577303,0.0
0,0.2831700851401918,0.6519393891890319,0.42516870356523007,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0.5249228141930612,0.3333333333333333
0,0.09201528616912277,0.49263333611428456,0.20507457890524727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8222420553794012,0.6666666666666667
0,0.21025301484232625,0.5076086904198585,0.3171886013852533,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0.6412898325218709,0.3333333333333333
0,0.29726162250032406,0.5207914832494481,0.3865520935957523,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.4807522722233505,0.0
0,0.3941267586145373,0.6042628162025167,0.4957951991334412,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.3430582104986149,0.0
0,0.29294986248231897,0.5556839625130482,0.3961349875921006,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.5032207980746476,0.3333333333333333
0,0.21025301484232625,0.38184966817249655,0.20880237454721187,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.6326555828946506,0.3333333333333333
1,0.25377401623099727,0.60043671700679,0.3889800984741226,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.5637034638851764,0.3333333333333333
0,0.10727559707942004,0.42134560194737286,0.1610814819158643,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7844230543658676,0.6666666666666667
0,0.06521824392996917,0.471476487876532,0.16403452708431182,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.8705470796613426,1.0
0,0.1606052706232639,0.48761759684231565,0.27122855524844963,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.7115863793452061,0.6666666666666667
0,0.3539500114436712,0.42285308750002054,0.28978187449132786,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34119508175076535,0.0
1,0.06521824392996917,0.5432824506903738,0.18519717515753947,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.8757706781583339,1.0
0,0.08362629794734869,0.5470200917862459,0.20699467311921288,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.8444656207352826,1.0
0,0.10727559707942004,0.5073666638763064,0.23114154340560605,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.7865991742582924,0.6666666666666667
0,0.24693771624676503,0.41056205093555315,0.2438638764083546,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.572024864288082,0.3333333333333333
0,0.27021211813495394,0.4623282784210099,0.32221228647928885,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0.5436705493872039,0.3333333333333333
1,0.13220986953092934,0.5260115326883819,0.24986019318056069,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.7671704505865974,0.6666666666666667
0,0.32234889694425695,0.4801954380077412,0.36057776591696944,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4474606113780939,0.0
0,0.1422060437617624,0.41998920469782064,0.17124639001163244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.762433462886851,0.6666666666666667
1,0.1374461450230932,0.5042380658263217,0.25069169054929,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.753613412620935,0.6666666666666667
0,0.21828165907657276,0.37515033620325655,0.214909249608308,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.612640262726197,0.3333333333333333
1,0.25023879530983684,0.5575491822600939,0.36757222442406434,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.5734921573562928,0.3333333333333333
0,0.11403323302583812,0.43067430259290623,0.1693694513266865,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7905606913730241,0.6666666666666667
0,0.19177189750443802,0.4784668917478024,0.28450100537473194,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6708606369382877,0.6666666666666667
0,0.05558724517989194,0.44993001643532293,0.13866421002688992,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8896577334551979,1.0
0,0.14773128238720493,0.6189240188593043,0.2926183269652576,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.740775108783309,0.6666666666666667
0,0.40828191711792816,0.5201908869382161,0.41797707719428057,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0.3483014321852742,0.0
0,0.09201528616912277,0.47008666845821007,0.18877849081954534,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.8278288699615878,0.6666666666666667
1,0.37142181539015284,0.5749578679341931,0.4572113876942945,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0.38792425906535566,0.0
0,0.14773128238720493,0.3015347984337051,0.15894733893431928,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.756424552016949,0.6666666666666667
0,0.04225825498998692,0.4623023220875027,0.13356739083036706,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.9132512986297896,1.0
1,0.43110927688197553,0.554924802576388,0.45929238761355157,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.2577855852143571,0.0
0,0.1991549273301439,0.5817290213470014,0.3320297396892251,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.6561447847392903,0.3333333333333333
0,0.29726162250032406,0.5424828966227369,0.3914721815113098,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.5017873793450575,0.3333333333333333
0,0.31697306313433593,0.4857519153846188,0.36169320713336367,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0.4775001869240861,0.0
0,0.07437198675120149,0.49335914202931325,0.18564522410736212,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.8589012096341828,1.0
0,0.25377401623099727,0.4671599842788562,0.3228199859517239,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5578424403347004,0.3333333333333333
0,0.29294986248231897,0.4152884280321996,0.26448002588008335,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5041536300022631,0.3333333333333333
0,0.2786363085164263,0.4086857455334367,0.25452101339935784,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.5311369676524302,0.3333333333333333
1,1.0,0.6390661377416229,0.546766678278167,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.19657538713230938,0.0
0,0.25023879530983684,0.4782194007355856,0.32456777147334726,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.5775665271993219,0.3333333333333333
0,0.0,0.37515033620325655,0.01599826216579414,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9640044353514059,1.0
0,0.3617233151146162,0.5744532149366748,0.4530709005011488,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.3983712007556617,0.0
0,0.38227068771361794,0.44488572992759057,0.33677932072619804,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.38553048616305957,0.0
0,0.20284903927225484,0.4052176934803883,0.20953891689302395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6382250293160947,0.3333333333333333
1,0.1606052706232639,0.5890667618259205,0.30334733266306796,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.7165301981355624,0.6666666666666667
0,0.1606052706232639,0.531563964904055,0.28969858441235496,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7123073123577375,0.6666666666666667
0,0.29726162250032406,0.5475994249795192,0.3933531138939601,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.499987481750488,0.3333333333333333
0,0.09201528616912277,0.4333843123315465,0.15600759926529406,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.835182092535887,1.0
1,0.43110927688197553,0.7281267963810958,0.5927699814714023,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.3266581251936675,0.0
0,0.1647741825037079,0.3671596468967955,0.17880398258832264,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.712602898115502,0.6666666666666667
0,0.3281640916012053,0.6545153630993894,0.47210794886102037,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0.45536176612276036,0.0
0,0.37142181539015284,0.5532759143698041,0.44353369736673365,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.3564529356026417,0.0
1,0.12690091602656844,0.5230202558323417,0.24092417369494507,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.778783301064105,0.6666666666666667
0,0.31697306313433593,0.6558411503766588,0.46217858618545127,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.47147579341607115,0.0
1,0.1606052706232639,0.5545465052852567,0.2958980486988997,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.7146832921224058,0.6666666666666667
0,0.04225825498998692,0.44046418030691004,0.11597400179308717,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.9219510787845977,1.0
0,0.024167089093063587,0.5617908756732762,0.14399652742724534,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.950859441571928,1.0
0,0.40828191711792816,0.41056205093555315,0.2882376302631758,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.27119597965581976,0.0
0,0.024167089093063587,0.5974328704534186,0.15990534765057823,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0.9269242712985671,1.0
1,0.1606052706232639,0.3972444471407791,0.17849167739629074,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7187940452912696,0.6666666666666667
0,0.15681195156129715,0.3338763795323144,0.16748904785996288,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.7371240043994322,0.6666666666666667
0,0.1647741825037079,0.387063832065793,0.18706697295909608,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6949897389386798,0.6666666666666667
0,0.34009880457879776,0.400185632253759,0.26122983233337993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.4306790597226243,0.0
0,0.40828191711792816,0.35444406066020256,0.26697460313159804,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.328096473499678,0.0
0,0.12129339060064832,0.5280196119080895,0.2354568853817845,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.7905205657701566,0.6666666666666667
0,0.05558724517989194,0.5305471214758091,0.17144292468102965,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.8907792072798594,1.0
0,1.0,0.762702527529592,0.7075199707021879,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0.08964101500685007,0.0
0,0.12129339060064832,0.43188014845903033,0.17235211268261924,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.789293815551295,0.6666666666666667
0,0.3281640916012053,0.5800107952927702,0.43679730648002774,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.44986262315031533,0.0
1,0.3023947058064749,0.5200510927621821,0.38040696972980137,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.4932376018942917,0.0
0,0.04225825498998692,0.38184966817249655,0.08839743636761171,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9024024546348259,1.0
0,0.21828165907657276,0.4697065521921044,0.29917395572345296,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6263870324631262,0.3333333333333333
0,0.14773128238720493,0.4370437021417036,0.207175412134853,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.7463821254665128,0.6666666666666667
0,1.0,0.5382725958786813,0.43965054118126323,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.2984775311609504,0.0
1,0.27021211813495394,0.6240904489932572,0.4136986302312994,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0.535904247798583,0.3333333333333333
0,0.25023879530983684,0.5870484751618799,0.3731941203832774,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.5822118905471576,0.3333333333333333
1,0.024167089093063587,0.5412449339266694,0.15050425046901522,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0.9281769939754269,1.0
0,0.2251846871756744,0.5875950882690509,0.35531478440122616,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.6131430905584533,0.3333333333333333
0,0.3281640916012053,0.5280196119080895,0.4043736838245625,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.4434040469492773,0.0
0,0.40828191711792816,0.5122181365753268,0.41906110255639883,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.2729758526054834,0.0
0,0.23939097280212257,0.3955197630166899,0.21736096272748567,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6089777370309175,0.3333333333333333
0,0.40828191711792816,0.5216155893202338,0.4234807777693911,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0.33210151985478914,0.0
0,0.2786363085164263,0.26117986905867574,0.237769904037683,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.515700779256532,0.3333333333333333
0,0.24325199292733565,0.3708213680860577,0.22309537456146153,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5884700577293149,0.3333333333333333
0,0.40828191711792816,0.5785883625704423,0.47946412848046177,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0.3129972443642256,0.0
0,0.26586783909832146,0.3671596468967955,0.23750161341916776,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5344058654550048,0.3333333333333333
0,0.38227068771361794,0.7065447611398866,0.5705902679026835,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0.333820549088073,0.0
0,0.26586783909832146,0.408930974907559,0.2519529542602075,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5417025986804327,0.3333333333333333
1,0.18379756186810434,0.5470200917862459,0.30825445232068327,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.684213896629944,0.6666666666666667
0,0.10727559707942004,0.5325843497592261,0.2287170779914031,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.8022175425014113,0.6666666666666667
0,0.18807878067622588,0.2705150110016984,0.1887939952824129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.679464261573673,0.6666666666666667
1,0.25776190706816515,0.5725731170006941,0.37536796463626465,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0.5674669435339574,0.3333333333333333
0,0.25776190706816515,0.4657695212582749,0.31953466197070707,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.5672437304505042,0.3333333333333333
0,0.1795078530905447,0.2705150110016984,0.1856514016419686,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.6893031258736244,0.6666666666666667
0,0.04225825498998692,0.557693552432446,0.1697917117432124,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.9024993616865022,1.0
0,0.12129339060064832,0.3505319589250466,0.14997442679873257,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7766704201799316,0.6666666666666667
0,0.20284903927225484,0.5163660006066159,0.31806626685139433,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0.6432228773782102,0.3333333333333333
0,0.16990596236436906,0.5407442193997453,0.2955326690117539,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.7096346015872004,0.6666666666666667
0,0.0,0.30902601597831847,0.05472637968760344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.930068472739944,1.0
0,0.3539500114436712,0.42788819601185446,0.2867307759474503,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4178872149631297,0.0
1,0.1647741825037079,0.5686239837858587,0.298671401080201,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.7178898091135391,0.6666666666666667
0,0.29726162250032406,0.2705150110016984,0.23701638301927602,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5200174294404155,0.3333333333333333
0,0.09201528616912277,0.5851146852850484,0.2281650775083442,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0.8235557423157873,0.6666666666666667
0,0.07437198675120149,0.497345429454421,0.19240203643548714,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.8479836891121726,1.0
0,0.21828165907657276,0.4398657858181937,0.2673834465343606,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.6328269490607472,0.3333333333333333
0,0.06521824392996917,0.5308010078896087,0.18771471795431466,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0.8689271906916829,1.0
0,0.1422060437617624,0.5021718301584511,0.25365581742019216,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.7477589118894291,0.6666666666666667
0,0.10011263326102578,0.47949899845805843,0.19627428713184014,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.8240199637102276,0.6666666666666667
0,0.13220986953092934,0.4695604304071136,0.22598425575242706,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.7591137402125007,0.6666666666666667
1,0.235557432195683,0.4717285350090906,0.30653485709445816,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.6099288889150715,0.3333333333333333
0,0.12129339060064832,0.46484826468651125,0.21059624414556155,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.7823436403902184,0.6666666666666667
0,0.19526897533577595,0.5302934477984864,0.31233577641042665,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.6663915553682668,0.6666666666666667
0,0.024167089093063587,0.5163660006066159,0.13808918159806022,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.9414788350863506,1.0
1,0.31225770168063266,0.6124566972117763,0.4379020454302758,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.4815517479762278,0.0
