Contract_Month-to-month,InternetService_Fiber optic,MonthlyCh_TotalCh_Ratio,PaymentMethod_Electronic check,DeviceProtection_Yes,Churn_Yes
1,0,0.8227865518014656,1,0,0
1,0,0.5543066889998629,1,1,0
1,1,0.7922224457480166,0,0,0
0,0,0.5754973159730983,1,1,0
1,1,0.7421564259599099,1,0,1
0,0,0.3740462022844608,0,1,0
0,0,0.4287157882636023,0,0,0
1,0,0.5756031467137974,0,0,0
1,0,0.8489234029463387,0,0,1
1,1,0.4965578122182941,0,0,0
0,0,0.32226336739279,0,1,0
0,1,0.548249570987065,1,1,0
1,0,0.8797778787215121,0,0,1
0,0,0.646913176095116,0,1,0
0,1,0.0729217534122326,0,1,0
0,0,0.6119256231273713,0,0,0
0,1,0.3602407738852317,0,0,0
1,0,0.685724841222023,0,1,0
0,1,0.4668531445132798,0,1,0
0,0,0.7054006880034573,0,0,0
0,0,0.8889821743356464,1,0,0
1,0,0.7685428286643741,1,0,1
0,0,0.6540945114609695,0,0,0
0,0,0.5181737061835715,0,0,0
1,0,0.6882483808781215,0,0,1
1,1,0.8148695473394498,0,1,1
0,0,0.575238722033173,0,1,0
0,0,0.5508877331602047,0,0,0
1,1,0.7731501375559892,1,0,1
0,1,0.5439027381045843,0,1,1
0,1,0.4054773501468091,0,0,0
1,0,0.7254627655010368,0,0,0
0,0,0.6251576112638538,1,0,0
1,1,0.6598908611003497,1,0,0
0,0,0.6092959312905168,0,1,0
1,0,0.6188391928326827,1,0,1
0,0,0.5348744776699734,0,1,0
0,0,0.2248846297537484,0,1,0
1,1,0.6801772319886177,1,1,1
0,0,0.4147248877725831,0,1,0
0,1,0.0814081586286723,0,1,0
0,0,0.6970481508820203,0,0,0
0,1,0.3778807849506779,0,1,0
0,0,0.5145480845057548,0,0,0
0,1,0.7963573741169978,0,1,1
1,1,0.6823960149737207,1,1,0
1,0,0.7063208966575306,0,1,0
1,1,0.5586332931872365,1,0,0
0,0,0.6707052371868759,0,1,0
0,0,0.4302763477185451,0,0,0
1,0,0.7458511433822397,0,0,0
1,0,0.8171700642131348,1,0,1
1,1,0.8800187324156827,1,1,1
0,0,0.9039128122161496,0,0,0
0,0,0.3375296823222967,0,0,0
0,0,0.3687301593773668,0,0,0
1,1,0.7415146074117966,0,1,1
0,0,0.4359120026172208,0,0,0
0,0,0.380466996786679,1,0,0
0,0,0.4276873569953706,0,0,0
1,1,0.9241180036567076,1,0,1
1,0,0.6373260198493834,0,0,0
1,1,0.7570203609720737,0,1,0
0,1,0.5040241720231463,0,1,1
1,1,0.5386136124455396,1,1,0
0,1,0.3379238951305727,1,1,0
1,1,0.8083032613666755,1,0,1
0,0,0.7394677160907339,0,0,0
1,0,0.906887730613996,1,0,0
0,0,0.4744166610151845,0,1,0
0,1,0.5081401069762939,1,0,0
1,1,0.9926494590819666,1,0,1
1,1,0.6502387335530517,1,1,1
0,0,0.4943907238414029,0,0,0
1,1,0.6201738064626285,1,0,1
1,0,0.9122407279657846,0,0,0
1,1,0.5147111096287535,0,0,1
1,0,0.8207587906174472,0,0,0
1,0,0.91334173192513,1,0,0
1,1,0.5154605726380055,0,0,0
1,1,0.7919966557642528,1,1,1
0,0,0.8830608655301471,0,0,0
0,0,0.4500593581361972,0,1,0
1,1,0.5475673286907785,0,0,0
1,1,0.890015020187077,0,0,1
0,0,0.6434132912464935,0,0,0
1,1,0.8684669966474861,1,0,1
1,0,0.9748528048646952,0,0,0
0,0,0.536367091063262,0,0,0
1,1,0.6304137940317591,0,0,0
0,0,0.6486886104494632,0,0,0
0,0,0.8235357592312202,0,0,0
1,0,0.5175821603190864,1,1,0
0,1,0.5451947474679849,0,1,0
0,1,0.6353641135012735,1,0,0
0,1,0.2714935602891542,1,0,0
0,0,0.4284533334506315,0,1,0
0,0,0.5248520718756473,0,0,0
1,1,0.6841288730158165,1,0,1
0,1,0.4133707124311012,0,1,0
0,1,0.4450044578771921,0,0,0
1,1,0.7560331712231808,0,1,0
0,1,0.4031580961207717,0,0,1
1,0,0.7372509178601206,1,0,0
0,1,0.474294072022895,1,0,0
0,0,0.7782849955958365,0,0,0
1,1,0.7421165530678809,0,0,0
0,1,0.2502864068522648,0,0,0
0,1,0.2012033595411425,0,1,0
0,0,0.6143683443053516,0,0,0
0,0,0.3201881238739707,0,1,0
1,1,0.7874338417467357,1,0,1
0,1,0.4137017796241748,0,0,0
1,1,0.6511045769709026,1,1,0
0,0,0.5221499570082093,0,0,0
1,1,0.6510645693317111,0,1,0
1,1,0.8206348508374817,1,0,1
0,0,0.261894335522138,0,1,0
1,0,0.8046279865581055,0,0,1
0,0,0.6250651164837985,1,0,0
1,0,0.966242688765388,1,1,1
0,1,0.497653238970501,0,0,0
1,1,0.6290506248531956,0,1,0
0,1,0.5587192369943721,0,1,0
1,0,0.7310890585546109,0,0,1
1,1,0.8246239427526325,1,1,1
1,1,0.6474739812829442,0,0,1
1,0,0.7290204105286399,0,1,0
0,0,0.1414756172514312,0,1,1
0,0,0.4591621646360528,0,0,0
1,0,0.6737621624655606,1,0,0
1,1,0.5670799869764167,0,1,0
0,1,0.4513975358615427,0,1,0
1,0,0.9246303570610646,0,0,0
0,1,0.6049023358142155,0,1,0
0,1,0.3816516930775472,0,1,0
0,1,0.2312732661900432,0,0,0
0,0,0.6231948318635842,0,0,0
0,0,0.4450009493466493,0,0,0
1,0,0.8634690885694722,0,0,0
1,0,0.8016009404092527,1,0,1
1,0,0.7987923901806242,0,0,0
1,0,0.8582940495597279,0,0,1
1,1,0.8116629998206045,1,0,0
0,0,0.6325538657529457,0,0,0
0,0,0.4676943821599116,0,0,0
0,0,0.4200907669036916,0,0,0
0,0,0.6959692617497077,0,0,0
0,0,0.6701509951783278,0,1,0
0,0,0.8047291288878077,0,0,0
0,1,0.5072707023189913,0,1,0
1,1,0.8515959148407364,1,0,1
1,1,0.640818425815189,0,1,0
0,1,0.2159776946733452,0,1,0
1,1,0.6753455415495033,1,0,0
1,0,0.6978090285980132,0,0,0
1,0,0.7318566401532053,1,1,0
1,0,0.4891289062061996,0,0,1
1,1,0.8882434155897423,0,1,1
0,0,0.2711835364577303,0,1,0
0,1,0.5249228141930612,1,1,0
1,1,0.8222420553794012,1,0,0
0,0,0.6412898325218709,0,1,1
1,1,0.4807522722233505,1,1,1
0,1,0.3430582104986149,1,0,0
0,0,0.5032207980746476,0,1,0
0,0,0.6326555828946506,0,0,0
0,1,0.5637034638851764,0,1,0
1,0,0.7844230543658676,1,0,0
1,0,0.8705470796613426,0,0,0
1,0,0.7115863793452061,0,1,0
0,0,0.3411950817507653,0,0,0
1,1,0.8757706781583339,1,0,1
1,1,0.8444656207352826,1,0,1
1,1,0.7865991742582924,1,0,1
0,0,0.572024864288082,0,0,0
0,0,0.5436705493872039,0,0,1
1,1,0.7671704505865974,1,0,1
0,0,0.4474606113780939,0,1,0
1,0,0.762433462886851,0,0,0
1,1,0.753613412620935,0,0,1
0,0,0.612640262726197,0,0,0
0,1,0.5734921573562928,0,0,1
0,0,0.7905606913730241,0,0,0
0,0,0.6708606369382877,1,0,0
1,0,0.8896577334551979,0,0,1
1,1,0.740775108783309,0,1,0
0,0,0.3483014321852742,0,0,0
1,0,0.8278288699615878,0,0,0
0,1,0.3879242590653556,0,0,0
0,0,0.756424552016949,0,0,0
1,0,0.9132512986297896,0,0,1
0,1,0.2577855852143571,0,1,0
1,1,0.6561447847392903,1,0,1
0,1,0.5017873793450575,0,1,0
1,0,0.4775001869240861,1,1,0
1,1,0.8589012096341828,0,0,0
0,0,0.5578424403347004,0,0,0
0,0,0.5041536300022631,0,0,0
0,0,0.5311369676524302,0,0,0
0,1,0.1965753871323093,0,1,0
0,0,0.5775665271993219,0,0,0
1,0,0.964004435351406,0,0,0
0,1,0.3983712007556617,0,1,0
0,0,0.3855304861630595,0,0,0
0,0,0.6382250293160947,0,0,0
1,1,0.7165301981355624,0,0,0
1,1,0.7123073123577375,1,0,0
0,0,0.499987481750488,0,1,0
1,0,0.835182092535887,0,0,1
0,1,0.3266581251936675,0,1,0
0,0,0.712602898115502,0,0,0
0,1,0.4553617661227603,1,1,1
0,0,0.3564529356026417,0,1,0
1,1,0.778783301064105,1,0,0
1,1,0.4714757934160711,1,1,1
1,1,0.7146832921224058,0,1,0
1,0,0.9219510787845976,0,0,0
1,1,0.950859441571928,1,0,1
0,0,0.2711959796558197,0,0,0
1,1,0.9269242712985672,1,0,1
0,0,0.7187940452912696,0,0,0
1,0,0.7371240043994322,0,0,0
0,0,0.6949897389386798,0,0,0
0,0,0.4306790597226243,0,0,0
0,0,0.328096473499678,0,0,0
1,1,0.7905205657701566,1,1,1
1,1,0.8907792072798594,1,0,0
0,1,0.08964101500685,0,1,0
1,0,0.789293815551295,1,0,0
1,1,0.4498626231503153,0,1,0
1,1,0.4932376018942917,0,0,0
1,0,0.902402454634826,0,0,0
0,0,0.6263870324631262,0,0,0
1,0,0.7463821254665128,1,1,1
0,0,0.2984775311609504,0,1,0
0,1,0.535904247798583,0,1,0
1,1,0.5822118905471576,0,1,0
1,1,0.9281769939754267,0,0,1
1,1,0.6131430905584533,1,1,0
0,0,0.4434040469492773,1,1,0
0,0,0.2729758526054834,0,1,0
1,0,0.6089777370309175,1,0,0
0,0,0.3321015198547891,0,1,0
0,0,0.515700779256532,1,0,0
0,0,0.5884700577293149,0,0,0
0,1,0.3129972443642256,0,1,1
0,0,0.5344058654550048,0,0,0
0,1,0.333820549088073,1,1,1
0,0,0.5417025986804327,0,0,0
1,1,0.684213896629944,1,0,1
1,1,0.8022175425014113,0,0,1
0,0,0.679464261573673,0,0,0
0,1,0.5674669435339574,0,1,0
0,0,0.5672437304505042,0,1,1
1,0,0.6893031258736244,0,0,0
1,1,0.9024993616865022,1,0,1
0,0,0.7766704201799316,0,0,0
0,0,0.6432228773782102,0,1,0
1,1,0.7096346015872004,1,0,0
1,0,0.930068472739944,0,0,0
0,0,0.4178872149631297,0,0,0
1,1,0.7178898091135391,0,0,1
0,0,0.5200174294404155,0,0,0
1,1,0.8235557423157873,0,1,1
1,1,0.8479836891121726,0,0,1
0,0,0.6328269490607472,0,0,0
0,0,0.8689271906916829,0,1,0
1,1,0.7477589118894291,1,0,0
1,0,0.8240199637102276,0,1,0
0,0,0.7591137402125007,0,1,0
1,0,0.6099288889150715,1,0,1
0,0,0.7823436403902184,0,0,0
1,1,0.6663915553682668,0,0,1
1,1,0.9414788350863506,1,0,1
1,1,0.4815517479762278,0,0,0
0,0,0.5708161109435448,0,0,0
0,0,0.0991204471572448,0,1,0
0,1,0.3851735312341433,0,0,0
1,0,0.6076920396500308,1,0,0
1,0,0.9639785807309796,0,0,0
1,0,0.8097834371162045,0,0,0
0,1,0.7233643918602988,0,0,0
0,1,0.2572899331416616,0,1,0
1,1,0.9347930867654252,0,0,1
1,1,0.6978878713621756,0,1,1
1,0,0.5925968615169875,1,0,0
1,1,0.4339734927517198,0,0,0
1,0,0.7048664288508926,1,0,0
1,0,0.798351771337646,0,1,0
1,1,0.8646695299631376,1,0,0
1,1,0.7830648995656585,1,0,1
1,1,0.6053265757484644,1,1,1
1,0,0.9307709387025604,0,0,0
0,0,0.4925169156135444,0,0,0
1,0,0.8577536324230356,0,0,0
1,0,0.7140437206153892,0,1,0
1,0,0.768482265099079,1,0,1
0,1,0.4375294133920979,0,1,0
1,0,0.8812178722126283,0,0,0
0,0,0.610890418056234,0,0,0
0,0,0.7217736184918686,0,0,0
0,0,0.388572466602371,0,0,0
1,0,0.5637613022556667,0,0,0
0,0,0.6673074125428331,1,0,0
1,0,0.6356757071325218,0,0,0
0,0,0.6024877129255142,1,1,0
1,1,0.5831716929410855,1,1,1
1,1,0.8626991005015032,1,0,1
0,1,0.2549254254557597,0,1,0
0,0,0.3487345887550933,0,0,0
1,1,0.73974863732664,1,0,0
1,1,0.6942496584363492,1,0,0
0,0,0.4383285455450709,0,1,0
0,0,0.5705069177578795,0,0,0
1,0,0.9287821944758724,1,0,0
1,1,0.6265724390388554,1,0,0
1,1,0.8137718462925317,0,1,1
1,0,0.6314033124852781,0,0,0
0,0,0.6180052778225038,0,1,0
1,0,0.8959688413115529,1,0,0
1,1,0.6032799049293728,1,0,0
0,1,0.5813764452829369,0,1,0
1,0,0.7480955019560855,0,0,1
0,0,0.4443810728913558,0,0,0
0,0,0.5476559852069172,1,1,0
0,0,0.8716180519088537,0,0,0
0,0,0.4134043105425428,1,1,0
1,1,0.9385103210748502,0,0,0
0,1,0.6043278033443479,1,1,0
1,1,0.8488502724213816,1,0,1
0,0,0.6397287228549984,0,1,0
1,0,0.6005725441063443,1,1,1
0,1,0.4698379535919941,0,0,1
0,0,0.5555864877564625,1,0,0
1,1,0.8720815791449226,0,0,1
0,1,0.581148028393116,0,1,0
0,0,0.5748470888545358,0,0,0
1,1,0.884164746814526,1,0,0
0,0,0.2292098250168001,0,1,0
0,0,0.9226127665153672,0,0,0
1,0,0.8382125335184375,0,0,0
0,0,0.1680289087815655,0,1,0
0,0,0.6303275681550002,0,0,0
0,1,0.25277618669162,0,0,0
1,0,0.716194042464691,1,0,1
0,1,0.3121822338160005,1,1,1
1,1,0.7218142052724583,1,1,1
1,1,0.7698456252430415,1,1,0
1,1,0.6539399675031039,1,0,0
1,0,0.763594321875163,0,1,0
1,1,0.2247943294893544,0,0,1
0,0,0.2599698293617997,0,0,0
1,1,0.738382349798472,1,0,0
1,0,0.9882333362727956,1,0,0
1,1,0.8030783084771543,0,1,0
0,0,0.7941864317055596,0,0,0
0,1,0.3086008151619029,1,1,0
1,1,0.7144898519699069,1,1,1
1,0,0.7024114217422577,0,0,0
0,0,0.5373279279986625,0,1,0
1,1,0.9123322144154458,1,0,1
1,1,0.6451358064736995,0,0,1
1,0,0.9775753968896854,1,0,0
0,0,0.3182997249193429,0,0,0
1,1,0.874308206515294,0,0,1
0,0,0.6883358519988836,0,0,0
0,1,0.6395330336839341,0,1,0
0,0,0.6657741949035274,0,0,0
1,1,0.6716610624679478,0,0,1
1,1,0.4632084470247405,0,0,0
0,0,0.730793406150101,0,0,0
0,0,0.5445400206685828,0,0,0
0,1,0.3227278455368687,1,1,0
1,1,0.7855110182899138,1,1,1
1,0,0.6223790347495786,0,0,0
0,0,0.391319767864778,0,0,0
1,0,0.815531179128502,0,0,0
1,1,0.7333479510894549,1,0,0
0,0,0.38243921183407,0,0,0
0,0,0.2523914480662663,0,1,0
0,0,0.5573733174204784,0,0,0
1,0,0.7293593746788599,1,1,0
0,1,0.364659831014015,0,0,0
0,0,0.2718637154081241,0,1,0
1,1,0.7295076081891113,1,0,1
0,1,0.1508835465964382,0,1,0
0,0,0.6172000234725628,0,0,0
0,0,0.5928492552880612,1,0,0
0,0,0.462036632974812,0,0,0
1,1,0.8148617860953676,0,0,1
0,0,0.6434703709308507,0,0,0
1,1,0.7260876586843449,0,0,0
0,1,0.4666661683815427,1,1,0
1,1,0.7808338992485155,1,0,1
0,0,0.5303848206722537,0,0,0
0,0,0.3414370880005533,0,0,0
1,0,0.9966946320163808,0,0,0
1,0,0.6972932239764402,0,0,0
1,1,0.7680575721312739,1,1,0
0,0,0.5146128396069385,0,0,0
1,0,0.6646117614419585,0,0,0
0,0,0.7004838444257525,0,0,0
1,1,0.7497372663491518,1,1,0
0,0,0.5353059100637028,0,0,0
1,1,0.6559605290190832,0,1,0
1,1,0.9251194186929228,1,0,0
0,1,0.4580322310020022,1,0,0
0,1,0.359659846481375,0,0,1
0,0,0.707200906968998,0,0,0
0,0,0.422330630196434,0,0,0
0,1,0.5757699839064382,0,0,0
0,1,0.3028892003101812,0,1,0
0,0,0.617420299172585,0,1,0
1,0,0.7808308657123704,0,0,0
0,0,0.3554403983906229,0,1,0
1,0,0.6401007362112874,1,1,0
1,0,0.8832856466892463,0,0,0
0,1,0.4721794289671265,0,0,0
0,0,0.1586849492921431,0,1,0
0,0,0.2929156039597444,0,1,0
0,1,0.6051205266876695,1,1,1
0,0,0.514595584555109,0,0,0
1,1,0.6763087936379656,1,1,0
1,1,0.7302307889491955,1,0,0
0,0,0.5667272969860073,0,0,0
0,0,0.1927542126758491,0,1,0
1,1,0.6246475628039917,1,1,1
1,0,0.9102355276037322,1,0,0
0,0,0.6964437435794202,0,0,0
1,0,0.5981840249503387,1,0,0
1,1,0.432040964099406,1,1,0
1,1,0.765588019653943,0,1,1
1,0,0.7732508380411944,0,0,0
0,1,0.1886174868801135,0,1,0
1,1,0.6084840695255508,1,0,0
0,0,0.5621921705095065,0,1,0
1,1,0.7329299796531221,0,0,0
1,1,0.8763779828105237,1,0,1
1,0,0.7849116976890066,1,0,1
1,1,0.7498646656103467,0,1,0
1,1,0.6432640999934808,1,0,0
1,0,0.5873416208890181,1,0,0
1,1,0.8845843624628716,1,0,1
0,0,0.3295405257319685,0,0,0
1,0,0.7292742474705128,0,1,0
1,0,0.9900533300297156,1,0,1
0,0,0.474819825290117,0,0,0
0,1,0.2622415628173712,1,1,0
1,1,0.871498235018637,0,0,0
1,1,0.7482682844969462,1,0,1
0,0,0.4484497191466683,0,1,0
0,1,0.5455796306186306,0,1,0
1,0,0.7558348842013974,0,0,0
1,1,0.8314125330526088,1,0,1
1,0,0.949290971908164,1,0,0
0,1,0.4296194044577748,0,1,0
0,1,0.2335484828769738,0,1,0
0,0,0.4638568982525697,0,0,0
0,0,0.3776455673484875,1,0,0
1,1,0.6295190126171135,1,0,0
1,0,0.7001529673651996,0,0,0
0,0,0.4002894291786317,0,1,0
1,1,0.6289030505993466,0,1,0
0,0,0.3180883897790015,0,0,0
0,0,0.6510490229182425,1,1,0
0,0,0.6648083917996419,0,0,0
1,1,0.829930773251039,0,0,1
1,1,0.7198987404800506,1,0,1
1,0,0.7496959886118918,0,1,0
1,1,0.3966459654349469,1,1,0
0,0,0.6485602055642194,0,0,0
0,0,0.8645283550704772,0,0,0
1,0,0.9858401962215814,1,0,0
1,0,0.5124878866444743,1,0,0
1,1,0.8565235206965274,1,0,0
0,0,0.4634993933644099,0,0,0
0,0,0.1999007987900077,1,0,1
1,0,0.7858519454010693,1,1,0
0,1,0.6283703443319069,0,1,0
1,1,0.960871951845482,0,0,0
1,1,0.9258050412639708,1,0,1
1,1,0.9233156774989844,1,0,0
0,1,0.4457385009010617,0,0,0
0,1,0.1851239852100136,0,1,0
0,0,0.4405906841176775,0,0,0
1,1,0.7285911598504963,0,0,1
0,1,0.6274903691917407,0,1,0
1,1,0.7156902688983523,1,0,1
0,1,0.4364848566911414,1,0,0
1,0,0.766176658218591,0,0,0
1,0,0.4903756326645982,0,0,0
1,0,0.8097947126979427,0,0,0
1,1,0.7512790261106805,1,1,1
0,0,0.3491650884020968,0,0,0
0,0,0.2387483039879708,0,1,0
1,1,0.961482337465575,0,0,1
0,0,0.6242354801051516,0,0,0
1,1,0.7513708663692005,0,0,0
1,1,0.7119164733853929,1,0,1
0,0,0.5566496787452561,0,0,0
1,0,0.9219438646384396,0,0,0
1,0,0.9215705427684248,0,0,0
0,0,0.5759795175595569,0,0,0
0,1,0.566317767485921,1,1,0
1,0,0.8824662258776322,0,0,1
1,0,0.6877059595848395,0,0,1
1,1,0.7360549749282149,1,0,0
1,1,0.810413624442994,1,1,1
0,0,0.4416772700489542,0,1,0
0,1,0.5054596648127283,0,1,1
0,0,0.9556331724128728,0,0,0
0,0,0.6375574884285017,0,0,0
1,0,0.9509730109472512,1,0,1
0,0,0.6309519867666971,0,1,0
0,0,0.7772376919806528,0,0,0
1,0,0.7753548381674641,0,0,0
0,0,0.5557994539245082,0,1,1
0,0,0.7093993443693114,0,0,0
0,0,0.5494718366203186,0,0,0
1,0,0.7496197355759264,0,0,0
1,1,0.5366019744068502,1,0,1
1,0,0.4626378939882415,1,0,0
0,0,0.341460596563242,0,1,0
0,0,0.8001075462751974,1,1,1
1,0,0.8144583574748926,0,0,0
0,0,0.8008509366240038,0,0,0
1,1,0.5559034938395604,0,0,1
1,0,0.6028045488550408,0,1,0
0,0,0.3016545605472378,0,0,0
0,0,0.3624135628954815,0,0,0
0,0,0.63687776246041,0,0,0
1,1,0.3815206713863011,0,0,0
1,0,0.6199295690794072,0,1,1
1,1,0.5343928090114374,1,0,1
1,0,0.8260832723649619,0,0,0
0,1,0.53317268484898,0,1,0
0,1,0.3405077620477386,1,0,0
1,1,0.772290253968624,1,0,1
0,1,0.509841115553416,0,0,0
1,0,0.8602981823533133,0,1,0
1,0,0.8489158834624329,0,0,0
1,1,0.558678679265161,0,1,1
0,1,0.679815898077711,0,1,0
1,0,0.6970170140475656,1,0,0
0,0,0.3876669168122799,0,0,0
0,1,0.1590620128758473,0,1,0
1,0,0.9394626582303904,0,0,0
0,0,0.4695728900031357,0,0,0
0,0,0.3863266746733877,0,1,0
1,1,0.6849941819155413,1,0,0
0,0,0.6771414867490674,0,1,0
0,1,0.1866704706212482,0,1,0
1,1,0.8784372430379109,1,1,0
0,0,0.4684999799340033,0,0,0
0,0,0.7224831339944812,1,0,0
1,0,0.8689755506792615,0,1,0
0,0,0.5376589082316053,0,0,0
0,0,0.3883295057644403,0,0,0
1,1,0.4304460396079285,1,1,0
0,1,0.1283062343507337,0,0,0
1,1,0.7859135592600509,1,1,1
1,1,0.8815106861059305,1,1,1
1,1,0.9469010751700256,1,1,1
1,1,0.6857534619765664,1,1,1
1,0,0.7795717647411601,1,0,0
0,0,0.6091524765192683,0,0,0
1,1,0.8523695932342246,1,0,1
1,1,0.6361465102004534,1,1,0
1,0,0.7523846204480229,0,1,0
0,1,0.49148241107357,0,1,0
1,0,0.6177683667118341,0,0,0
1,0,0.8276678164010407,1,1,1
1,0,0.7975958495949769,0,0,1
1,1,0.4732240614021697,0,1,0
0,0,0.5816724198023546,0,1,1
0,0,0.6552414108033582,0,0,1
0,1,0.3729164847649309,0,0,0
1,0,0.3505240805049272,1,0,0
1,1,0.6236702613022262,0,0,0
1,0,0.924629506489102,0,0,0
1,0,0.7169478799110902,0,1,0
0,0,0.2756752333474954,0,0,0
1,1,0.6487122801118694,1,1,1
1,1,0.7378097284287346,1,0,1
1,0,0.8038518018939407,0,0,0
0,0,0.6421031279963368,0,0,0
0,1,0.4704204502467807,1,0,0
1,1,0.7526082765229983,0,0,0
0,0,0.7174510796254794,0,1,0
1,0,0.5442966747796412,0,1,0
0,0,0.6291120457645523,0,1,0
1,1,0.5888943332724371,1,1,1
1,0,0.9069336782614748,0,0,1
0,0,0.7951175958317583,0,0,1
1,1,0.6496447607949222,1,1,0
1,1,0.8941923767832795,1,0,0
0,0,0.3490926141447304,0,0,0
1,0,0.7738850070765104,0,0,1
0,1,0.4177835376394958,0,1,0
1,0,0.8063239376055356,0,0,0
1,1,0.8605151035170588,1,0,1
1,0,0.6608168214979979,1,0,0
0,0,0.5015088579732063,0,0,0
1,1,0.5649657554560411,0,0,0
0,0,0.5385644121976059,0,0,0
0,0,0.7438300820520403,0,0,0
0,0,0.6146456819606896,0,0,0
0,0,0.761096374042872,0,0,0
1,0,0.7113908579419866,1,0,0
1,1,0.777270171451341,1,0,1
0,0,0.4716055593229509,0,1,0
1,1,0.8117413404793921,0,0,0
0,0,0.7879568754344625,0,0,0
1,1,0.9401933767298404,1,0,1
1,1,0.613572164598648,1,0,0
1,1,0.7583061782112211,1,0,1
0,0,0.416207415550259,0,1,1
1,1,0.9724710472537124,1,0,0
1,1,0.5877998880031593,1,1,1
0,1,0.2282048853907902,0,1,0
0,0,0.4286211110521785,0,0,0
1,1,0.8687253691060374,1,0,0
0,0,0.5241705113887581,0,0,0
0,1,0.6145616013308495,1,1,0
0,0,0.5546317073159109,0,0,0
1,1,0.8765408652216977,1,0,1
0,0,0.3212873319074244,0,1,0
0,1,0.3936105857323246,0,1,0
0,0,0.4484601156968552,1,0,0
1,0,0.7077605724848485,0,0,0
0,0,0.5986894044047294,0,1,0
0,0,0.7896000046527346,0,0,0
1,1,0.5150530727292663,1,1,1
0,0,0.6877043182329172,0,0,0
1,0,0.6235309036143875,1,0,0
1,1,0.8891342721228039,1,0,1
0,1,0.5252151101538626,1,0,0
0,1,0.508135279307525,0,1,0
1,1,0.9305670890774396,1,0,0
0,1,0.3921263577878242,1,1,1
1,0,0.883041922399516,1,1,0
0,0,0.6323027502011402,0,0,0
0,0,0.5955145154354455,1,1,0
0,0,0.6413068052082755,0,1,0
1,0,0.787999235239725,0,0,0
1,0,0.7355421599564305,0,0,0
0,0,0.5409837589453285,0,0,0
1,1,0.9517494220695086,0,0,1
1,0,0.5940809847489219,0,0,0
1,0,0.7934883670676597,0,0,0
0,0,0.6447850438114943,0,0,0
1,1,0.808144235482913,0,0,1
1,1,0.9159743186805392,0,0,0
1,0,0.5847180703335314,0,1,1
1,0,0.7909802162324518,0,0,0
1,1,0.3369273274799853,1,1,1
1,1,0.6821111871398304,1,0,1
0,0,0.8659781215608757,0,0,0
0,1,0.369833666957883,1,1,1
0,1,0.5151442287258083,1,1,0
1,1,0.4155568493239699,0,1,0
0,1,0.3691128249932713,0,1,1
1,0,0.66631716436505,0,0,1
1,0,0.8774751451611864,0,0,0
0,0,0.6131053750221181,0,0,0
1,0,0.9255184422351048,0,1,1
1,1,0.796542291259569,1,0,0
0,0,0.6035615558691936,0,0,0
1,1,0.8262947828271312,0,1,0
1,0,0.7742746626401219,1,0,0
1,1,0.6670129484464065,1,0,1
0,0,0.5317412723188435,0,0,0
1,1,0.4611224276952867,0,1,0
1,0,0.7736902447830412,0,0,0
0,0,0.5992587218851487,1,0,0
0,0,0.5826779332955233,1,0,0
1,1,0.6226293485104033,0,1,1
1,0,0.8680611305411869,1,0,0
0,0,0.453817631749238,0,1,0
1,0,0.7404143659044317,0,0,0
1,0,0.7991591729404253,0,0,0
0,0,0.5963318499857709,0,0,0
1,1,0.8400270732995072,1,0,0
1,0,0.6838854182878304,0,0,0
1,1,0.5039907389508086,0,0,0
0,0,0.1321325744567207,0,0,0
0,0,0.4544106153479325,0,0,0
1,1,0.9865413443369084,1,1,1
0,0,0.8489473892377796,0,1,0
1,0,0.8072828746322738,1,0,1
0,0,0.4668429627822448,0,1,0
0,0,0.4446886353723273,0,1,0
0,1,0.2445732349884125,0,1,0
1,0,0.7773740102180456,0,0,0
0,0,0.4181030733175578,0,0,0
0,0,0.8100169224237681,0,0,0
0,0,0.4287700846207731,0,1,0
0,1,0.453745024349839,0,1,0
0,0,0.5012078754889014,1,1,0
1,0,0.6857266888988645,1,0,0
1,1,0.461835909032156,1,0,1
0,0,0.4249427304174638,0,0,0
1,1,0.6188909688899389,0,0,0
1,0,0.9380375137513162,0,0,1
0,0,0.4538116364398127,0,1,0
0,0,0.6832898442967896,0,0,0
0,1,0.3527491457619441,0,1,0
1,1,0.992711425185964,0,0,1
0,1,0.1574865559158436,0,1,0
0,0,0.3354448418870309,1,1,0
0,0,0.4485112296578517,0,0,0
1,0,0.9222420323981598,0,0,0
0,0,0.2755834091042447,0,1,0
0,0,0.7234161025051298,0,0,0
0,0,0.1040029376838465,0,0,0
1,1,0.6576233329472589,0,1,1
0,1,0.367362931777892,0,1,0
0,0,0.4113784424433296,0,1,0
1,0,0.7647841429963679,0,0,0
0,0,0.906411404994946,1,0,0
0,1,0.5128836252342441,0,0,1
1,0,0.9707786600981574,0,1,1
1,0,0.7317648469206516,0,0,0
1,0,0.986419034003062,0,0,0
1,0,0.732215681023248,0,0,0
1,1,0.5860010559604107,0,0,0
0,1,0.3987883644583571,1,1,0
1,1,0.7202357903625397,0,0,0
1,0,0.8454076219953117,1,0,0
0,1,0.2292901755986205,0,1,0
0,0,0.5464742564335717,0,1,0
0,1,0.1859047030521721,1,1,0
0,0,0.7711033625124535,0,0,0
1,0,0.8707061501737912,1,0,0
0,0,0.8404083082262752,0,0,0
0,0,0.7692709568431239,0,0,0
0,1,0.4079924289397012,1,0,0
